itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
887,          coral_fragment,1,1,1750,5,1,1,21000,10
888,                seashell,1,1,30,5,1,1,360,10
889,            beetle_shell,1,1,63,5,1,1,756,10
891,                bat_fang,1,1,8,5,1,1,96,10
892,              wyrm_skull,1,1,77,5,1,1,924,10
893,             giant_femur,1,1,203,5,1,1,2436,10
894,              beetle_jaw,1,1,121,5,1,1,1452,10
895,                ram_horn,1,1,582,5,1,1,6984,10
896,          scorpion_shell,1,1,413,5,1,1,4956,10
897,           scorpion_claw,1,1,273,5,1,1,3276,10
898,            chicken_bone,1,1,10,5,1,1,120,10
899,              ifrit_horn,1,1,81,5,1,1,972,10
900,              fish_bones,1,1,10,5,1,1,120,10
901,           venomous_claw,1,1,5000,5,1,1,60000,10
902,              demon_horn,1,1,666,5,1,1,7992,10
903,            dragon_talon,1,1,1900,5,1,1,22800,10
905,            wyvern_skull,1,1,730,5,1,1,8760,10
907,               cold_bone,1,1,724,5,0,1,1,10
908,       adamantoise_shell,1,1,14790,5,1,1,177480,10
909,           guivres_skull,1,1,6978,5,1,1,83736,10
912,            beehive_chip,1,1,10,5,1,1,120,10
913,                 beeswax,1,1,30,5,1,1,360,10
914,                 mercury,1,1,300,5,1,1,3600,10
915,                toad_oil,1,1,600,5,1,1,7200,10
916,          cactuar_needle,1,1,186,5,1,1,2232,10
917,               parchment,1,1,105,5,1,1,1260,10
918,               mistletoe,1,1,471,5,1,1,5652,10
919,            boyahda_moss,1,1,307,5,1,1,3684,10
920,            malboro_vine,1,1,241,5,1,1,2892,10
921,           ahriman_tears,1,1,15,5,1,1,180,10
922,                bat_wing,1,1,15,5,1,1,180,10
923,              dryad_root,1,1,241,5,1,1,2892,10
924,             fiend_blood,1,1,121,5,1,1,1452,10
925,           giant_stinger,1,1,162,5,1,1,1944,10
926,             lizard_tail,1,1,28,5,1,1,336,10
927,          coeurl_whisker,1,1,210,5,1,1,2520,10
928,                bomb_ash,1,1,103,5,1,1,1236,10
929,               black_ink,1,1,40,5,1,1,480,10
930,          beastman_blood,1,1,383,5,1,1,4596,10
931,            cermet_chunk,1,1,500,5,1,1,6000,10
932,            carbon_fiber,1,1,194,5,1,1,2328,10
933,             glass_fiber,1,1,160,5,1,1,1920,10
935,            ahriman_wing,1,1,344,5,1,1,4128,10
936,               rock_salt,1,1,4,5,1,1,48,10
937,             animal_glue,1,1,30,5,1,1,360,10
938,            papaka_grass,1,1,11,5,1,1,132,10
939,            hecteyes_eye,1,1,150,5,1,1,1800,10
940,            revival_root,1,1,52,5,1,1,624,10
941,                red_rose,1,1,20,5,1,1,240,10
942,             phil._stone,1,1,3900,5,1,1,46800,10
943,             poison_dust,1,1,81,5,1,1,972,10
944,              venom_dust,1,1,207,5,1,1,2484,10
945,          paralysis_dust,1,1,388,5,1,1,4656,10
946,            crystal_dust,1,1,423,5,1,1,5076,10
947,                firesand,1,1,320,5,1,1,3840,10
948,               carnation,1,1,15,5,1,1,180,10
949,               rain_lily,1,1,23,5,1,1,276,10
951,                wijnruit,1,1,30,5,1,1,360,10
952,            poison_flour,1,1,104,5,1,1,1248,10
953,             treant_bulb,1,1,38,5,1,1,456,10
954,         magic_pot_shard,1,1,640,5,1,1,7680,10
955,             golem_shard,1,1,1040,5,1,1,12480,10
956,                   lilac,1,1,30,5,1,1,360,10
957,               amaryllis,1,1,30,5,1,1,360,10
958,              marguerite,1,1,29,5,1,1,348,10
959,                  dahlia,1,1,30,5,1,1,360,10
960,             ace_of_cups,1,1,1164,5,0,1,1,10
961,             two_of_cups,1,1,1,5,0,1,1,10
962,           three_of_cups,1,1,25,5,0,1,1,10
963,            four_of_cups,1,1,75,5,0,1,1,10
964,            five_of_cups,1,1,79,5,0,1,1,10
965,             six_of_cups,1,1,129,5,0,1,1,10
966,           seven_of_cups,1,1,207,5,0,1,1,10
967,           eight_of_cups,1,1,308,5,0,1,1,10
968,            nine_of_cups,1,1,438,5,0,1,1,10
969,             ten_of_cups,1,1,589,5,0,1,1,10
970,            jack_of_cups,1,1,750,5,0,1,1,10
971,           queen_of_cups,1,1,918,5,0,1,1,10
972,            king_of_cups,1,1,1050,5,0,1,1,10
973,           ace_of_batons,1,1,1164,5,0,1,1,10
974,           two_of_batons,1,1,1,5,0,1,1,10
975,         three_of_batons,1,1,25,5,0,1,1,10
976,          four_of_batons,1,1,75,5,0,1,1,10
977,          five_of_batons,1,1,79,5,0,1,1,10
978,           six_of_batons,1,1,129,5,0,1,1,10
979,         seven_of_batons,1,1,203,5,0,1,1,10
980,         eight_of_batons,1,1,308,5,0,1,1,10
981,          nine_of_batons,1,1,438,5,0,1,1,10
982,           ten_of_batons,1,1,589,5,0,1,1,10
983,          jack_of_batons,1,1,750,5,0,1,1,10
984,         queen_of_batons,1,1,918,5,0,1,1,10
985,          king_of_batons,1,1,1050,5,0,1,1,10
986,           ace_of_swords,1,1,1164,5,0,1,1,10
987,           two_of_swords,1,1,1,5,0,1,1,10
988,         three_of_swords,1,1,25,5,0,1,1,10
989,          four_of_swords,1,1,75,5,0,1,1,10
990,          five_of_swords,1,1,79,5,0,1,1,10
991,           six_of_swords,1,1,129,5,0,1,1,10
992,         seven_of_swords,1,1,207,5,0,1,1,10
993,         eight_of_swords,1,1,308,5,0,1,1,10
994,          nine_of_swords,1,1,438,5,0,1,1,10
995,           ten_of_swords,1,1,589,5,0,1,1,10
996,          jack_of_swords,1,1,750,5,0,1,1,10
997,         queen_of_swords,1,1,918,5,0,1,1,10
998,          king_of_swords,1,1,1050,5,0,1,1,10
999,            ace_of_coins,1,1,1164,5,0,1,1,10
1000,            two_of_coins,1,1,1,5,0,1,1,10
1001,          three_of_coins,1,1,25,5,0,1,1,10
1002,           four_of_coins,1,1,75,5,0,1,1,10
1003,           five_of_coins,1,1,79,5,0,1,1,10
1004,            six_of_coins,1,1,129,5,0,1,1,10
1005,          seven_of_coins,1,1,207,5,0,1,1,10
1006,          eight_of_coins,1,1,308,5,0,1,1,10
1007,           nine_of_coins,1,1,438,5,0,1,1,10
1008,            ten_of_coins,1,1,589,5,0,1,1,10
1009,           jack_of_coins,1,1,750,5,0,1,1,10
1010,          queen_of_coins,1,1,918,5,0,1,1,10
1011,           king_of_coins,1,1,1050,5,0,1,1,10
1015,           sand_bat_fang,1,1,76,5,1,1,912,10
1016,              remi_shell,1,1,10,5,1,1,120,10
1020,                  sickle,1,1,75,5,1,1,7425,10
1021,                 hatchet,1,1,125,5,1,1,12375,10
1022,            thiefs_tools,1,1,180,5,1,1,2160,10
1023,              living_key,1,1,291,5,1,1,3492,10
1102,         blazing_peppers,1,1,25,5,1,1,300,10
1108,                  sulfur,1,1,45,5,1,1,540,10
1109,         artificial_lens,1,1,310,5,1,1,3720,10
1110,            beetle_blood,1,1,10000,5,1,1,120000,10
1111,                 gelatin,1,1,145,5,1,1,1740,10
1115,            skeleton_key,1,1,510,5,1,1,6120,10
1116,          manticore_hide,1,1,760,5,1,1,9120,10
1117,          manticore_lth.,1,1,1315,5,1,1,15780,10
1118,        antican_pauldron,1,1,100,5,1,1,1200,10
1119,           tonberry_coat,1,1,360,5,1,1,4320,10
1120,              casablanca,1,1,300,5,1,1,3600,10
1121,            antican_robe,1,1,162,5,1,1,1944,10
1122,             wyvern_skin,1,1,960,5,1,1,11520,10
1123,          manticore_fang,1,1,630,5,1,1,7560,10
1124,             wyvern_wing,1,1,1987,5,1,1,23844,10
1132,                    raxa,1,1,8700,5,1,1,104400,10
1133,            dragon_blood,1,1,1900,5,1,1,22800,10
1134,          bast_parchment,1,1,30,5,1,1,360,10
1135,              norg_shell,1,1,500,5,0,1,1,10
1155,               iron_sand,1,1,79,5,1,1,948,10
1156,        crawler_calculus,1,1,3,5,1,1,36,10
1157,        sands_of_silence,1,1,18,5,0,1,1,10
1158,          wandering_bulb,1,1,21,5,1,1,252,10
1161,                uchitake,1,1,10,5,1,1,990,10
1162,        tonberry_lantern,1,1,75,5,1,1,900,10
1163,          manticore_hair,1,1,210,5,1,1,2520,10
1164,                 tsurara,1,1,10,5,1,1,990,10
1165,              doll_shard,1,1,1040,5,1,1,12480,10
1167,            kawahori-ogi,1,1,10,5,1,1,990,10
1170,               makibishi,1,1,10,5,1,1,990,10
1173,               hiraishin,1,1,10,5,1,1,990,10
1176,              mizu-deppo,1,1,10,5,1,1,990,10
1179,                  shihei,1,1,25,5,1,1,2475,10
1182,                 jusatsu,1,1,25,5,1,1,2475,10
1185,                kaginawa,1,1,25,5,1,1,2475,10
1188,              sairui-ran,1,1,25,5,1,1,2475,10
1191,                  kodoku,1,1,25,5,1,1,2475,10
1194,            shinobi-tabi,1,1,25,5,1,1,2475,10
1196,             qiqirn_cape,1,1,2180,5,1,1,9367,10
1199,            northern_fur,1,1,4079,5,0,1,1,10
1200,         eastern_pottery,1,1,2722,5,0,1,1,10
1201,          southern_mummy,1,1,4277,5,0,1,1,10
1209,            desert_venom,1,1,503,5,0,1,1,10
1210,             damp_scroll,1,1,1,5,0,1,1,10
1211,         brz._bolt_heads,1,1,1,5,1,1,99,10
1212,         mtl._bolt_heads,1,1,102,5,1,1,10098,10
1213,         dst._bolt_heads,1,1,114,5,1,1,11286,10
1214,          stone_arrowhd.,1,1,1,5,1,1,99,10
1215,           bone_arrowhd.,1,1,2,5,1,1,198,10
1216,         iron_arrowheads,1,1,5,5,1,1,495,10
1217,         slv._arrowheads,1,1,23,5,1,1,2277,10
1218,         fire_arrowheads,1,1,61,5,1,1,6039,10
1219,          ice_arrowheads,1,1,61,5,1,1,6039,10
1220,          ltng._arrowhd.,1,1,61,5,1,1,6039,10
1221,         chocobo_fltchg.,1,1,1,5,1,1,99,10
1222,          yagudo_fltchg.,1,1,4,5,1,1,396,10
1223,         bird_fletchings,1,1,3,5,1,1,297,10
1224,          insect_fltchg.,1,1,5,5,1,1,495,10
1225,             gold_nugget,1,1,175,5,1,1,2100,10
1226,          mythril_nugget,1,1,127,5,1,1,1524,10
1227,         platinum_nugget,1,1,270,5,1,1,3240,10
1228,             dst._nugget,1,1,213,5,1,1,2556,10
1229,           adaman_nugget,1,1,333,5,1,1,3996,10
1230,           copper_nugget,1,1,11,5,1,1,132,10
1231,            brass_nugget,1,1,5,5,1,1,60,10
1232,           bronze_nugget,1,1,12,5,1,1,144,10
1233,           silver_nugget,1,1,25,5,1,1,300,10
1234,             iron_nugget,1,1,75,5,1,1,900,10
1235,            steel_nugget,1,1,90,5,1,1,1080,10
1236,            cactus_stems,1,1,519,5,1,1,6228,10
1237,           tree_cuttings,1,1,519,5,1,1,6228,10
1238,           tree_saplings,1,1,970,5,1,1,11640,10
1239,             goblin_doll,1,1,30,5,1,1,360,10
1240,                    koma,1,1,42,5,1,1,504,10
1241,          twinkle_powder,1,1,77,5,1,1,924,10
1242,         bln._bolt_heads,1,1,35,5,1,1,3465,10
1243,         acid_bolt_heads,1,1,40,5,1,1,3960,10
1244,         holy_bolt_heads,1,1,50,5,1,1,4950,10
1245,         vnm._bolt_heads,1,1,40,5,1,1,3960,10
1246,         bld._bolt_heads,1,1,50,5,1,1,4950,10
1247,         slp._bolt_heads,1,1,40,5,1,1,3960,10
1248,         beetle_arrowhd.,1,1,10,5,1,1,990,10
1249,         horn_arrowheads,1,1,20,5,1,1,1980,10
1250,           scp._arrowhd.,1,1,30,5,1,1,2970,10
1251,          demon_arrowhd.,1,1,48,5,1,1,4752,10
1252,         poison_arrowhd.,1,1,45,5,1,1,4455,10
1253,          sleep_arrowhd.,1,1,52,5,1,1,5148,10
1254,       blk._chc._fltchg.,1,1,20,5,1,1,1980,10
1255,                fire_ore,1,1,3706,5,1,1,44472,10
1256,                 ice_ore,1,1,3706,5,1,1,44472,10
1257,                wind_ore,1,1,3706,5,1,1,44472,10
1258,               earth_ore,1,1,3706,5,1,1,44472,10
1259,           lightning_ore,1,1,3625,5,1,1,43500,10
1260,               water_ore,1,1,3706,5,1,1,44472,10
1261,               light_ore,1,1,3706,5,1,1,44472,10
1262,                dark_ore,1,1,3706,5,1,1,44472,10
1263,           leshonki_bulb,1,1,3777,5,1,1,45324,10
1264,       grt._boyahda_moss,1,1,4125,5,1,1,49500,10
1265,         4lf._korrin_bud,1,1,2000,5,1,1,24000,10
1268,              doll_gizmo,1,1,230,5,1,1,2760,10
1269,             mana_barrel,1,1,34,5,1,1,408,10
1270,             arachne_web,1,1,161,5,1,1,1932,10
1271,           pigeons_blood,1,1,352,5,1,1,4224,10
1272,             arioch_fang,1,1,502,5,1,1,6024,10
1273,             namtar_bone,1,1,571,5,1,1,6852,10
1274,          southern_pearl,1,1,1002,5,1,1,12024,10
1275,             amemet_skin,1,1,1062,5,1,1,12744,10
1276,           tarasque_skin,1,1,2900,5,1,1,34800,10
1277,           lindwurm_skin,1,1,1987,5,1,1,23844,10
1278,              twinthread,1,1,920,5,1,1,11040,10
1279,           taffeta_cloth,1,1,1500,5,1,1,18000,10
1280,          sarcenet_cloth,1,1,194,5,1,1,2328,10
1281,           cheviot_cloth,1,1,2900,5,1,1,34800,10
1282,         flauros_whisker,1,1,924,5,1,1,11088,10
1283,             ose_whisker,1,1,1391,5,1,1,16692,10
1284,            inferno_core,1,1,2018,5,1,1,24216,10
1285,           luminous_core,1,1,2080,5,1,1,24960,10
1286,             spirit_core,1,1,2080,5,1,1,24960,10
1287,             frigid_core,1,1,2080,5,1,1,24960,10
1293,          narasimha_hide,1,1,1485,5,1,1,17820,10
1294,          arachne_thread,1,1,1158,5,1,1,13896,10
1295,                twincoon,1,1,1165,5,1,1,13980,10
1296,              yowie_skin,1,1,1200,5,1,1,14400,10
1297,          narasimha_lth.,1,1,772,5,1,1,9264,10
1299,               fire_bead,1,1,3987,5,1,1,47844,10
1300,                ice_bead,1,1,3987,5,1,1,47844,10
1301,               wind_bead,1,1,1430,5,1,1,17160,10
1302,              earth_bead,1,1,3987,5,1,1,47844,10
1303,          lightning_bead,1,1,3987,5,1,1,47844,10
1304,              water_bead,1,1,3987,5,1,1,47844,10
1305,              light_bead,1,1,3987,5,1,1,47844,10
1306,               dark_bead,1,1,3987,5,1,1,47844,10
1307,             silver_leaf,1,1,242,5,1,1,2904,10
1308,            mythril_leaf,1,1,850,5,1,1,10200,10
1309,               gold_leaf,1,1,1200,5,1,1,14400,10
1310,           platinum_leaf,1,1,1750,5,1,1,21000,10
1311,                 oxblood,1,1,13250,5,1,1,159000,10
1312,              angel_skin,1,1,10750,5,1,1,129000,10
1313,             sirens_hair,1,1,6000,5,1,1,72000,10
1344,           cursed_kabuto,1,1,11177,5,0,1,1,10
1345,        cursed_kabuto_-1,1,1,12901,5,0,1,1,10
1346,             cursed_togi,1,1,19596,5,0,1,1,10
1347,          cursed_togi_-1,1,1,21050,5,0,1,1,10
1348,             cursed_kote,1,1,11352,5,0,1,1,10
1349,          cursed_kote_-1,1,1,12766,5,0,1,1,10
1350,          cursed_haidate,1,1,10702,5,0,1,1,10
1351,       cursed_haidate_-1,1,1,12086,5,0,1,1,10
1352,         cursed_sune-ate,1,1,9010,5,0,1,1,10
1353,          c._sune-ate_-1,1,1,10593,5,0,1,1,10
1354,           cursed_celata,1,1,9937,5,0,1,1,10
1355,        cursed_celata_-1,1,1,10185,5,0,1,1,10
1356,          cursed_hauberk,1,1,27705,5,0,1,1,10
1357,       cursed_hauberk_-1,1,1,27705,5,0,1,1,10
1358,         cursed_mufflers,1,1,8353,5,0,1,1,10
1359,          c._mufflers_-1,1,1,10185,5,0,1,1,10
1360,         cursed_breeches,1,1,9235,5,0,1,1,10
1361,          c._breeches_-1,1,1,9235,5,0,1,1,10
1362,        cursed_sollerets,1,1,15767,5,0,1,1,10
1363,         c._sollerets_-1,1,1,15767,5,0,1,1,10
1364,            cursed_crown,1,1,6757,5,0,1,1,10
1365,         cursed_crown_-1,1,1,6757,5,0,1,1,10
1366,        cursed_dalmatica,1,1,25804,5,0,1,1,10
1367,         c._dalmatica_-1,1,1,25804,5,0,1,1,10
1368,            cursed_mitts,1,1,10457,5,0,1,1,10
1369,         cursed_mitts_-1,1,1,10457,5,0,1,1,10
1370,           cursed_slacks,1,1,20371,5,0,1,1,10
1371,        cursed_slacks_-1,1,1,20371,5,0,1,1,10
1372,            cursed_pumps,1,1,19556,5,0,1,1,10
1373,         cursed_pumps_-1,1,1,21865,5,0,1,1,10
1374,         cursed_schaller,1,1,10427,5,0,1,1,10
1375,      cursed_schaller_-1,1,1,10427,5,0,1,1,10
1376,          cursed_cuirass,1,1,39150,5,0,1,1,10
1377,       cursed_cuirass_-1,1,1,39150,5,0,1,1,10
1378,           c._handschuhs,1,1,11275,5,0,1,1,10
1379,        c._handschuhs_-1,1,1,11275,5,0,1,1,10
1380,       cursed_diechlings,1,1,11500,5,0,1,1,10
1381,        c._diechlings_-1,1,1,11500,5,0,1,1,10
1382,           cursed_schuhs,1,1,11250,5,0,1,1,10
1383,        cursed_schuhs_-1,1,1,11250,5,0,1,1,10
1384,             cursed_mask,1,1,8513,5,0,1,1,10
1385,          cursed_mask_-1,1,1,9913,5,0,1,1,10
1386,             cursed_mail,1,1,15237,5,0,1,1,10
1387,          cursed_mail_-1,1,1,15237,5,0,1,1,10
1388,        cursed_fng._gnt.,1,1,7420,5,0,1,1,10
1389,       cursed_f._gnt._-1,1,1,7420,5,0,1,1,10
1390,          cursed_cuisses,1,1,10202,5,0,1,1,10
1391,       cursed_cuisses_-1,1,1,11181,5,0,1,1,10
1392,          cursed_greaves,1,1,6625,5,0,1,1,10
1393,       cursed_greaves_-1,1,1,8148,5,0,1,1,10
1394,              cursed_cap,1,1,16488,5,0,1,1,10
1395,           cursed_cap_-1,1,1,16488,5,0,1,1,10
1396,          cursed_harness,1,1,26482,5,0,1,1,10
1397,       cursed_harness_-1,1,1,26482,5,0,1,1,10
1398,           cursed_gloves,1,1,11130,5,0,1,1,10
1399,        cursed_gloves_-1,1,1,11130,5,0,1,1,10
1400,         cursed_subligar,1,1,10629,5,0,1,1,10
1401,      cursed_subligar_-1,1,1,10629,5,0,1,1,10
1402,         cursed_leggings,1,1,11388,5,0,1,1,10
1403,          c._leggings_-1,1,1,11388,5,0,1,1,10
1409,          sirens_macrame,1,1,1496,5,1,1,17952,10
1410,           sweet_william,1,1,366,5,1,1,4392,10
1411,            phalaenopsis,1,1,763,5,1,1,9156,10
1412,            olive_flower,1,1,306,5,1,1,3672,10
1413,                cattleya,1,1,300,5,1,1,3600,10
1414,         wisteria_lumber,1,1,6177,5,1,1,74124,10
1415,                  urushi,1,1,4085,5,1,1,49020,10
1416,          kari._arrowhd.,1,1,171,5,1,1,16929,10
1417,         g._bird_fltchg.,1,1,170,5,1,1,16830,10
1443,           dried_mugwort,1,1,679,5,1,1,8148,10
1444,              divine_sap,1,1,1595,5,1,1,19140,10
1445,             freyas_tear,1,1,5375,5,1,1,64500,10
1446,        lacquer_tree_log,1,1,3500,5,1,1,42000,10
1447,          lqr._tree_lbr.,1,1,1496,5,1,1,17952,10
1448,           lqr._tree_sap,1,1,875,5,1,1,10500,10
1449,           t._whiteshell,1,1,2252,5,1,1,5839,10
1450,            l._jadeshell,1,1,1771,5,1,1,6542,10
1451,          r._stripeshell,1,1,3708,5,1,1,8926,10
1452,          o._bronzepiece,1,1,4499,5,1,1,7932,10
1453,          m._silverpiece,1,1,4289,5,1,1,9413,10
1454,            r._goldpiece,1,1,3390,5,1,1,6759,10
1455,             1_byne_bill,1,1,1507,5,1,1,9731,10
1456,           100_byne_bill,1,1,4830,5,1,1,5960,10
1458,            mammoth_tusk,1,1,2650,5,1,1,31800,10
1459,         griffon_leather,1,1,2650,5,1,1,31800,10
1460,              koh-i-noor,1,1,9937,5,1,1,119244,10
1461,             wootz_ingot,1,1,3975,5,1,1,47700,10
1462,          lancewood_lbr.,1,1,1987,5,1,1,23844,10
1463,           chronos_tooth,1,1,2703,5,1,1,32436,10
1464,           lancewood_log,1,1,265,5,1,1,3180,10
1465,                 granite,1,1,2650,5,1,1,31800,10
1466,              relic_iron,1,1,265,5,1,1,3180,10
1467,             relic_steel,1,1,5300,5,1,1,63600,10
1468,           marksmans_oil,1,1,3300,5,1,1,39600,10
1469,               wootz_ore,1,1,265,5,1,1,3180,10
1470,         sparkling_stone,1,1,265,5,1,1,3180,10
1471,             sticky_rice,1,1,190,5,1,1,2280,10
1472,           gardenia_seed,1,1,123,5,1,1,1476,10
1473,         h.q._scp._shell,1,1,3420,5,1,1,41040,10
1474,           infinity_core,1,1,1325,5,1,1,15900,10
1475,            curry_powder,1,1,244,5,1,1,2928,10
1514,          chocobo_ticket,1,1,2768,5,1,1,8282,10
1515,           fang_arrowhd.,1,1,16,5,1,1,1584,10
1516,            griffon_hide,1,1,265,5,1,1,3180,10
1517,       giant_frozen_head,1,1,265,5,1,1,3180,10
1518,          colossal_skull,1,1,265,5,1,1,3180,10
1519,         fresh_orc_liver,1,1,265,5,1,1,3180,10
1520,           goblin_grease,1,1,265,5,1,1,3180,10
1521,             slime_juice,1,1,265,5,1,1,3180,10
1522,          fresh_marjoram,1,1,1,5,1,1,12,10
1523,              apple_mint,1,1,79,5,1,1,948,10
1524,           fresh_mugwort,1,1,80,5,1,1,960,10
1554,                turmeric,1,1,140,5,1,1,1680,10
1555,               coriander,1,1,317,5,1,1,3804,10
1586,        titanictus_shell,1,1,350,5,1,1,4200,10
1588,                    tufa,1,1,1982,5,1,1,23784,10
1590,              holy_basil,1,1,271,5,1,1,3252,10
1592,            cactuar_root,1,1,1060,5,1,1,12720,10
1606,          burning_memory,1,1,3333,5,1,1,5389,10
